CLUE,ANS,POS
Facial hair ,beard,1
Speedy ,fast,11
Furtive ,stealthy,1
Having no idea ,clueless,1
Simple ,easy,3
"TV programme giving fake account of events, usually satirical ",mockumentary,2
Angry or warmed up ,heated,6
Crimean port ,yalta,3
Noisy expression of approbation ,applause,1
Water-bearing stratum of permeable rock,aquifer,1
Non-believer ,atheist,1
Foretell ,predict,1
Part of the leg ,calf,1
Top half of a dress ,bodice,10
Fad,craze,5
Modern name for Burma ,myanmar,1
Standards ,criteria,2
Roof of mouth ,palate,1
Steady and unceasing ,constant,1
Cereal grass cultivated for animal fodder ,millet,6
Ordered scheme,system,7
Prepared state ,readiness,1
German submarine ,u-boat,1
Sweets ,candy,1
Offence ,crime,1
Mixture ,medley,13
Novel by Charlotte Bronte,jane eyre,1
Indignation ,outrage,2
Hawaiian capital ,honolulu,1
