CLUE,ANS,POS,FOUND IN
Away ,absent,38,Absent from consideration
Pungent ammonium carbonate crystals,smelling salts,12,"Smelling salts (historical term, not directly related but might be confused due to similar name)"
Herb - boy's name,basil,1,Basil (if referring to a culinary herb commonly associated with boys in certain cultures)
Point directly overhead ,zenith,11,Pointing directly at zenith (the point in the sky or celestial sphere directly above an observer)
Occurring in repeated series of events ,cyclic,5,Cyclical
Young eel ,elver,2,"Elver (specific term for young eels, typically less than one year old)"
University qualification,degree,9,Bachelor's degree with a double major in Psychology and Linguistics
The emblem of the US is bald ,eagle,2,"Eagle with raised wings: Representing power and readiness to act, often depicted in profile or full-body view."
Reflective surface,mirror,1,"Shiny or polished: A surface that has been smoothed and made reflective, such as a mirror or chrome-plated metal."
Brush gently - coup,stroke,1,Soft stroke
"Glass triangle, separates light into colours ",prism,1,Triangular prism
Courage ,heart,1,Braveheart
Native of Grecian capital ,athenian,2,Athenian descendant
Sheltered terrace attached to a house ,veranda,6,Attached veranda
