CLUE,ANS,POS
Pungent red salad root ,radish,1
Once more ,again,1
So long,adieu,3
Single piece of sand etc,grain,1
French cathedral city ,chartres,3
Contort ,twist,1
Vary,fluctuate,4
Diminutive animal doctor ,vet,1
Excessively instructive ,didactic,2
Well-known or famous person ,celebrity,1
Annuls an act ,repeals,2
Yellow fruit ,banana,1
Root vegetable ,parsnip,5
Large sailing ship ,galleon,2
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,4
Continuous,unbroken,12
Wanderer ,nomad,2
French definite article ,les,3
Relating to the kidneys ,renal,3
Smooth little stone ,pebble,1
Older or higher in standing ,senior,2
Very bright red ,scarlet,1
Raw ,uncooked,1
Thwarted ,frustrated,3
