CLUE,ANS,POS
Predicted ,foreseen,4
Leg-wear for women ,tights,5
Device for stitching ,sewing machine,1
Trespasser ,intruder,1
Excessively talkative person ,windbag,6
Classifies ,sorts,2
Rubbed out ,erased,1
Get rid of ,eliminate,2
Extravagant or pretentious in conception or intention,high-flown,20
Quantities of paper ,reams,40
Organs of hearing ,ears,1
Writing implement ,pencil,2
Effortless ,simple,1
Instance ,example,2
Concise - terse ,laconic,3
Springiness ,elasticity,1
Covered in folds of cloth ,draped,7
Type of lens,wide-angle,14
Manifestation of a deity; cyberspace icon ,avatar,1
Deduce (from evidence) ,infer,1
"'Editions, publications (6)' ",issues,2
Writer of fiction books ,novelist,1
Unit of weight; cat ,ounce,2
High-birthrate period ,baby boom,1
Irritate ,rile,8
