CLUE,ANS,POS,FOUND IN
Party - hit,bash,14,Bash (a large and noisy celebration)
Long-haired rabbit ,angora,2,English Angora
Self-satisfied ,smug,3,Smugness
"Make out, distinguish by eye ",discern,9,**Observation** - Watching carefully and attentively; often involves discerning details visually.
Arrow maker ,fletcher,4,Fletcher (specialized arrow craftsman)
Desiccating ,drying,3,Desiccation - the process or state of extreme drying or dehydration.
Pre-Aztec Mexicans ,toltecs,2,Toltecs - A post-classic people who inhabited central Mexico before the rise of the Aztec Empire.
Lively Parisian dance ,cancan,2,"Cancan - Originally a folk dance from rural France, the cancan became a famous Parisian dance characterized by high energy and rhythmic footwork."
Inuit abode,igloo,1,"Igloo - A dome-shaped shelter built from blocks of snow, traditionally used by the Inuit people in Arctic regions."
Bunk ,berth,8,Sleeper berth (on a ship)
Elevate ,raise,1,Lift - to raise or move upwards
Shoves ,pushes,18,"Tug-of-war (a game where two teams exert force to pull on opposite ends of a rope, sometimes involving sudden pushes and shoves for positional advantage)"
"Of one from Warsaw, say ",polish,1,"Adam: A common Polish given name meaning ""man"" or ""human."""
Impose a penalty ,punish,9,Punishment
"Shout; Saul --, novelist ",bellow,8,Bellowing (n.)
Dark-red fruit ,plum,10,Red plum
Eggs ,ova,4,Duck - A waterfowl species that lays distinctive oval-shaped eggs.
Untidy state ,mess,3,Messy
God of the underworld,pluto,2,Pluto (Roman equivalent of Hades)
"W.M. -, Eng. novelist ",thackeray,7,William - (William Makepeace Thackeray)
Not amusing ,unfunny,4,"Unfunny - not amusing, humorous, or entertaining."
No longer alive ,dead,18,Dead (adjective)
Having no deviations ,straight,15,Straightforward
Geometrical solid,cube,1,"Cube - A six-sided, three-dimensional geometrical solid with equal square faces."
Rodent related to the guinea pig ,agouti,6,"Agouti - A group of rodent species with a relation to the guinea pig, found throughout South and Central America."
Trembling poplar ,aspen,1,Quaking Aspen
Sweet blackcurrant liqueur ,cassis,8,Cassis Liqueur
Crack ,split,2,"Ice crack: The fracturing or splitting of ice in a glacier, river, or frozen body of water due to tension or pressure changes."
Silver medal position,second,2,"Runner-up - A person who finishes second in a competition, often associated with silver medal positions."
Between black and white ,grey,3,"Smoky - Referring to the appearance of smoke, a mixture of black carbon particles and various gases; it can also describe something that is faintly tinged with grey."
