CLUE,ANS,POS
"Safe, free from danger ",secure,1
Fruit; reddish-purple ,plum,1
Jumping rod with a spring,pogo stick,6
Very drunk ,plastered,2
Looker-on ,spectator,1
Suitable ,fit,2
Forced out of office ,ousted,4
US state ,illinois,13
Thong ,g-string,1
Feeling penitent or guilty ,contrite,2
Brief and to the point ,concise,1
Narrow passage in sea ,strait,1
Resuscitation ,revival,1
Type of flower ,lily,3
Enthusiastic praise ,acclaim,1
West African river ,gambia,4
Commerce ,trade,1
"Irritating, annoying ",irksome,8
Craft or container ,vessel,1
