CLUE,ANS,POS
Conveyance for transport ,vehicle,1
Away ,absent,10
Sprang up suddenly ,leaped,5
Single cash payment ,lump sum,1
Consume ,eat,1
Country dweller,villager,17
Herb - boy's name,basil,5
Point directly overhead ,zenith,7
Surrendering,giving in,17
Performance venue ,arena,4
Dirt on a liquid's surface ,scum,5
University qualification,degree,1
Facilitate ,ease,3
Reflective surface,mirror,1
Large felines of forests ,tigers,1
Bluish shade of green ,teal,1
Native of Grecian capital ,athenian,2
Sheltered terrace attached to a house ,veranda,4
Heartfelt,sincere,1
Charming ,adorable,20
