CLUE,ANS,POS
Richly decorated,ornate,4
Association of sports teams ,league,1
Preventing transmission of noise ,soundproofing,2
Doze ,nap,2
"Purpose, aim",intent,4
Wife of Odysseus or Ulysses ,penelope,1
Glower; frown ,scowl,1
Knowledge and values shared by a society ,culture,1
Non-professional ,amateur,1
"Opposite, perverse ",contrary,1
Instrument - rhino's appendage,horn,1
Lift with great effort ,heave,1
Change into something different ,mutate,7
Stylish,chic,1
"Cups, plates etc",crockery,5
Reveries ,dreams,1
Instrument for picking up object,tongs,9
Glass container ,bottle,2
"Refuse, litter ",rubbish,4
Ping pong,table tennis,1
Keyboard instrument ,piano,1
Card game like rummy ,canasta,2
Build-up ,accumulation,1
University in Connecticut ,yale,1
"Shrewd, perceptive ",astute,1
The main circus tent ,big top,1
