CLUE,ANS,POS
Norwegian city ,oslo,1
"Not liable to, perhaps disease ",immune,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,1
United States ,america,1
Thin and easily torn ,flimsy,6
Swarm of insects ,plague,2
Driver's violent anger ,road rage,1
Cancel out,nullify,1
Slender ,thin,1
Occurrence ,event,1
Greek tragedian ,aeschylus,3
Birthplace of Jesus,bethlehem,1
"Salves, emollients ",ointments,1
A synthetic fabric ,nylon,2
Radio identification ,call sign,1
Police officer,inspector,8
Plant seeds ,sow,1
Measuring stick ,ruler,1
Get the better of by being more cunning ,outfox,4
Electronic material ,silicon,1
Handsome young man of Greek mythology ,apollo,2
Pale sherry,amontillado,3
Men who are mighty in battle ,warriors,1
Apprehension ,dread,7
Abnormal body sac containing fluid ,cyst,1
