CLUE,ANS,POS
Equipped with weapons ,armed,1
In another country ,abroad,6
Women's underwear ,lingerie,1
Yelled ,screamed,2
Came back ,returned,1
Of great worth ,valuable,1
Inclined to let people off lightly ,lenient,2
Travelling bag ,suitcase,1
Workplace representative of unionised employees ,shop steward,2
"Exposed, revealed ",uncovered,4
Unit of power ,watt,1
Pet rodent ,gerbil,3
Record of events year by year,annals,2
Flying horse of myth ,pegasus,1
"Tiny organisms, can be good or bad ",bacteria,2
"___ Jones, Harrison Ford hero - US state",indiana,1
Usher in ,introduce,1
Hindu sage or saint ,rishi,1
Not fully developed ,immature,3
Seaside resort in Denbighshire ,rhyl,1
Incompetent or awkward ,inept,5
French port ,le havre,4
White coloured,chalky,6
US horse race,kentucky derby,13
