CLUE,ANS,POS,FOUND IN
Helical shape ,spiral,1,Spiral galaxy
Not often come across ,scarce,5,"Scarce - In short supply, hard to find or obtain."
Smoothing with heat ,ironing,1,Ironing - Using an iron to smooth out wrinkles in fabric through direct application of heat and pressure.
Rub out ,erase,1,Erase - To remove or eliminate something by wiping it away.
Hoist; wading bird ,crane,7,Crane - Long-legged and long-necked heron species characterized by their graceful movements; they are often seen standing motionless in shallow waters waiting for prey to approach.
Accumulate ,hoard,2,"Hoard - to accumulate and store away resources, often excessively."
Useful thing,asset,13,Asset - A useful and valuable resource owned by an individual or organization; can be tangible (physical property) or intangible (experience or reputation).
Later on ,after,3,Thereafter
Aubergine ,eggplant,1,"Eggplant - The most commonly used English term for this purple-hued, vegetable fruit."
Stone worker ,mason,1,"Stonemason - A skilled craftsman who works with stone, shaping and constructing it for various architectural purposes."
Old Nick ,satan,2,"Satan - The figure representing ultimate evil, infamous in Christian belief as the prince of darkness."
