CLUE,ANS,POS
Stipulation,proviso,12
Monumental (task) ,herculean,1
Cycling arena,velodrome,1
One has great sensitivity to beauty,aesthete,1
Nocturnal bird ,owl,1
Rarely,seldom,5
Edible crustacean ,shrimp,3
Madagascan primate ,lemur,1
"Pest, pain in the neck ",nuisance,2
Fit,healthy,4
Conceivable,possible,1
European language ,czech,15
A therapeutic hot spring ,spa,1
Company emblem ,logo,1
(Child's) rabbit ,bunny,2
Bank guarantee of payment ,letter of credit,1
US state capital of 'musical' state ,oklahoma city,2
"Dangers, risks ",perils,1
Alga ,seaweed,1
