CLUE,ANS,POS
Trick ,hoax,19
Slab of clay ,tile,2
Meal course ,entree,3
Sleeveless apron-like dress,pinafore,1
Islands off Cornwall ,scilly,1
US state ,iowa,15
Yellow-brown pigment ,sienna,14
Chasm ,abyss,12
Tanned hide ,leather,1
Cattle - guide ,steer,6
Test of knowledge,quiz,2
Consequence caused by something else ,effect,3
One of Montezuma's people,aztec,1
Cure ,remedy,2
Interminable ,endless,1
Betrayer ,traitor,1
Angry ,irate,17
High-ranking RC priest ,monsignor,1
Cover on a car wheel ,hubcap,1
