CLUE,ANS,POS
Ignorant (of) ,unaware,1
Large wall painting,mural,1
Lend an ear ,listen,1
Made smaller ,reduced,1
Male singing voice ,baritone,2
Greek island ,rhodes,5
Humorist ,comedian,1
Annulled ,repealed,16
Dress ,clothe,1
"Surrounding, on all sides - light or temperature ",ambient,3
"Incidents, occasions ",events,4
Remove rind ,peel,1
Vanquished ,beaten,11
Declare invalid ,annul,8
Scottish landowner ,laird,1
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
Rear; support ,back,1
Aimlessly floating ,adrift,2
