CLUE,ANS,POS,FOUND IN
Milky gem ,opal,3,Opal with a milky sheen
Hopelessness ,despair,12,Despairing circumstances
Going in the same direction but always the same distance apart ,parallel,1,Parallel lines
Tree-dwarfing art ,bonsai,3,Bonsai: miniature tree art
Outline drawing ,sketch,1,Composition sketch: Basic arrangement of elements in the artwork.
Pennant ,banner,1,Flag-shaped banner
Small fly ,midge,3,Midges
Not easily satisfied ,exacting,10,Exacting on food preferences
It used to be Constantinople ,istanbul,2,Ottoman Empire era reference: Istanbul (official Turkish name after the city's renaming in 1930)
Part of the ear ,lobe,4,Earlobe
Transparent part of envelope,window,1,Windowpane
Captivate ,enthral,2,Enthralling
Greatly surprised,amazed,12,Extremely amazed
Storage space for fodder,silo,15,Feed silos
Dealer in knives and forks ,cutler,1,Cutlery seller
Incisive ,penetrating,2,Penetratingly clever
Woollies ,knitwear,1,Knitwear store
