CLUE,ANS,POS
Bloodsucker; early doctor ,leech,2
Supreme Being ,god,2
Wash with clean water,rinse,1
Sorcerer ,magician,42
Casual shoes ,sneakers,1
Burrowing marsupial ,wombat,6
The world considered as a linked community ,global village,4
Naval asset ,warship,7
Straggly ,wispy,11
Came into sight ,appeared,2
Marine - living in water ,aquatic,1
Small falcon ,merlin,2
Dramatic prince of Denmark ,hamlet,1
Small biting fly ,gnat,2
"Eg, native of Sucre ",bolivian,3
Sermons are preached from it ,pulpit,1
"Undamaged, not broken ",intact,1
Ocean ,sea,1
Sudden impulse ,whim,6
Small landmass ,islet,4
