CLUE,ANS,POS,FOUND IN
Welsh dog ,corgi,1,"Corgi: The most iconic breed from Wales, known for their short stature and distinctive looks."
Printer's medium ,ink,4,Inkjet cartridge
On the exterior ,outside,19,Outside coating
Secretly follow ,tail,1,Covertly tailing
Tennis bat ,racquet,9,Racquet-supporting tool
Handcart that holds groceries etc while shopping,trolley,3,Shopping trolley
College administrator ,dean,2,University dean: Senior academic administrator responsible for a specific college or department within a university.
Female relative ,aunt,1,Aunty
Unsightly ,ugly,4,Ugly or unattractive
Reflecting glass ,mirror,1,Mirror-like quality
Young sheep ,lamb,1,Lambs
Honey producer ,bee,2,Bee farmer
Brief decline from high standards ,lapse,3,Fleeting lapse in performance
His wings melted when he flew too near the sun ,icarus,1,Icarus-like descent
SOS! ,help,3,Cry for help
