CLUE,ANS,POS,FOUND IN
Interior ,internal,3,Internal area
Not awake ,asleep,5,Asleep-inducing
Butterfly/moth larva ,caterpillar,12,Caterpillar's alternative term
Head of corn ,ear,6,Sweetheart stalker
Of system of land-holding in Middle Ages ,feudal,2,Feudalism
African language ,zulu,14,"Mbuzi (Zulu and Xhosa, refers to goat or kid as food)"
Forced out of office ,ousted,20,Ousted (political term for being forced out)
Evil in nature ,malign,2,Malignant
Abstaining from alcohol ,teetotal,3,Teetotaler
Unquestionable truth ,gospel,7,Gospel truth
