CLUE,ANS,POS
"Draw out, evoke",elicit,12
Russian dictator ,stalin,1
Let-up ,respite,4
Flabbergast ,astound,1
Lie on surface of water,float,1
"Going on and on, interminable ",endless,1
Fasteners with threaded shanks ,screws,2
Applaud ,cheer,1
Latin poet ,virgil,1
Male fertilising organ of flowering plants ,stamen,3
Go bad -- turn from liquid into solids,curdle,1
"With tender, nostalgic or sad feelings ",sentimental,2
Tail vertebrae ,coccyx,4
Firmly fixed or free from uncertainty ,secure,2
"Informally, an important person - sounds loud ",big shot,1
Winter sport ,skiing,1
Ownership ,possession,1
Accessible to all ,public,3
Fungus used in baking ,yeast,1
Asian country ,india,5
