CLUE,ANS,POS
Prudent ,wise,17
Speech impediment ,stammer,1
"Caught in position with no escape, like rat ",cornered,2
African republic ,egypt,13
Small busy insect ,ant,1
Seem or materialise ,appear,1
Large cask,hogshead,10
Not abstract or imaginary ,concrete,2
Defeat ,conquer,1
Second Greek letter ,beta,1
Try ,attempt,1
Young geese ,goslings,2
Home ,abode,7
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,2
Ensnare,entrap,3
Sudden extreme anxiety ,panic,5
Inattentive ,careless,2
Fragment or morsel ,scrap,4
Survey of how people have just voted ,exit poll,6
Collected ,gathered,15
Capital of Cyprus ,nicosia,1
