CLUE,ANS,POS,FOUND IN
Eating disorder ,anorexia,1,Anorexia nervosa
Immoderate eater,glutton,3,Gluttonous
Prefix meaning many ,multi,2,Multi-
Liquid ,water,3,Watery
Voltaire novel ,candide,1,"Candide, or Optimism"
Speech impediment ,stutter,1,Stuttering
Do needlework ,sew,2,Sewing
"Differ, take issue ",disagree,11,In disagreement
Pile ,heap,2,Heaped
Contributes further ,adds,2,Adds to
Velvety-leaved herb ,sage,9,Furry sage
Agatha Christie's Belgian detective ,poirot,1,Hercule Poirot
Giraffe-like animal ,okapi,2,Okapi (mystery species with a mix of giraffe features)
King Richard 1st had nickname like Latin hero ,lionheart,3,Lionhearted
Large reptile,crocodile,5,Saltwater Crocodile
Terror ,panic,11,Panic-inducing
Rite ,ceremony,4,Sacred ceremony
Hitler's title ,f,1,Führer
Unfettered,free,2,Free from constraints
Royal personage,prince,4,Prince/Princess
Frozen in,icebound,19,Icebound (used figuratively for situations that are seemingly unchangeable)
Festival ,gala,7,Gala event
A noisy American snake ,rattler,7,Timber rattler
Venetian painter - gambling game ,lotto,5,Lotto of colors and patterns
Bony framework ,skeleton,4,Endoskeleton
Golf ball support ,tee,1,Tee box starter
