CLUE,ANS,POS
Plan of campaign ,strategy,1
Monumental (task) ,herculean,18
Cycling arena,velodrome,1
Frighten ,scare,1
Nocturnal bird ,owl,1
Incursive attack ,invasion,3
Rarely,seldom,2
Television ,telly,2
Edible crustacean ,shrimp,1
"Pest, pain in the neck ",nuisance,1
Fit,healthy,5
Conceivable,possible,2
European language ,czech,8
Straight ,direct,1
The Dog-star ,sirius,1
A therapeutic hot spring ,spa,1
Post; armour ,mail,1
Bank guarantee of payment ,letter of credit,3
"Dangers, risks ",perils,3
