CLUE,ANS,POS
Arsonist ,pyromaniac,4
Small pool of muddy water ,puddle,1
Farm vehicle ,tractor,1
Occurring now and then -- cop raids (anag) ,sporadic,1
Become less stern than intended ,relent,2
Disastrous destiny ,doom,3
A very black colour of black ,jet,3
"Profits, incomes ",earnings,2
"It causes something to happen, in chemistry say ",catalyst,1
Goods being transported ,cargo,1
Looking exhausted and unwell ,haggard,20
Refuse ,garbage,4
Petition ,request,1
Downward path ,descent,1
"Ghastly, grisly ",gruesome,1
Transfer power to do something ,delegate,2
Great sorrow at someone's death ,grief,1
Width ,breadth,1
Small bird ,wren,4
Advertising booklet,brochure,1
Soaked ,drenched,1
Improve ,enhance,1
Southern African desert ,kalahari,1
Young sheep ,lamb,1
Lack of anything being done ,inaction,18
West African river ,niger,1
