CLUE,ANS,POS
Characteristic mode of expression ,idiom,2
Locomotive ,engine,2
"Tremendous, gigantic ",enormous,1
Branch of linguistics concerned with meanings ,semantics,2
Synthetic fabric ,nylon,1
"Escargots, to the French ",snails,1
(Of a face) yellowish ,sallow,2
"Bloodless, sickly",anaemic,2
Former name of Istanbul ,constantinople,2
Commands ,orders,1
Protection from the rain ,umbrella,2
Absolutely sure ,certain,1
Male shop worker ,salesman,1
"Annoyed, bored ",fed up,1
One living at others' expense ,sponger,4
Showing forgiveness ,merciful,3
Wish ,hope,5
Acquire ,obtain,2
Stretch of time ,period,2
Wee ,tiny,6
Feeling guilty ,ashamed,4
Pleasure boats ,yachts,1
Established religious ceremony ,rite,2
