CLUE,ANS,POS
Showed amusement ,laughed,2
Stipulation,proviso,4
Plan of campaign ,strategy,1
Monumental (task) ,herculean,1
Burrowing marsupial ,wombat,3
Cycling arena,velodrome,1
Frighten ,scare,6
Nocturnal bird ,owl,1
Incursive attack ,invasion,9
Rarely,seldom,1
Edible crustacean ,shrimp,3
Conceivable,possible,4
European language ,czech,12
Straight ,direct,2
Conversion to a particular measurement system ,metrication,11
The Dog-star ,sirius,2
Priest of the ancient Jewish Church ,levi,15
Company emblem ,logo,1
Ironic ,wry,17
Post; armour ,mail,4
(Child's) rabbit ,bunny,1
Contagious skin infection,scabies,16
Bank guarantee of payment ,letter of credit,16
"Dangers, risks ",perils,2
Alga ,seaweed,3
Make more attractive,enhance,2
