CLUE,ANS,POS,FOUND IN
Intoxicating liquour ,alcohol,2,Alcoholic beverage
His cave is on Staffa,fingal,1,Fingal's Cave
Without delay,pronto,18,Pronto (slang)
Swearword,oath,6,Rude oath #6
Metal holding a gem ,setting,1,Gemstone setting
Ancient Italian ,roman,5,Romana
Ample ,enough,18,More than enough to meet demands
Looking steadily ,gazing,11,Gazing steadfastly at an object
Button used on quiz shows?,buzzer,6,Flashing buzzer
Receive ,accept,2,Accepted
Spiral ,helix,11,Helix-shaped
Wheel rod ,axle,1,Axle mounting point
At a later time or behind ,after,15,Reserved for after the current moment
Coast ,shore,4,Shoreline
Fashion ,trend,1,Trendy
Reckoning ,account,2,Accounting
Manufactured ,made,2,Artificially made
Means of entry,access,3,Access point
Milky gem ,opal,15,Opalescent (with a milky tint)
Hopelessness ,despair,5,Despairing
Going in the same direction but always the same distance apart ,parallel,1,Parallel lines
Outline drawing ,sketch,1,Sketching the basic shape
Pennant ,banner,2,Flagship banner
Small fly ,midge,16,"No-see-um (a type of biting midge, not a fly but similar size and annoyance level)"
Medical care ,treatment,11,Medical treatment
Not easily satisfied ,exacting,14,"Exacting: Requiring precise or detailed work, possibly resulting in a reluctance to accept mediocrity."
It used to be Constantinople ,istanbul,2,"Istanbul (current name, in Turkish pronunciation)"
Part of the ear ,lobe,18,Earlobe structure (in humans)
Transparent part of envelope,window,1,Windowpane
Captivate ,enthral,16,Enthralled
Storage space for fodder,silo,7,Fodder storage silos
Dealer in knives and forks ,cutler,1,Cutlery Shop
Lose all cohesion ,disintegrate,1,Disintegrated
