CLUE,ANS,POS,FOUND IN
Egyptian canal ,suez,31,Suez Canal
"Harmony, concurrence",accord,2,Accordance
Source of illumination ,light,2,Lightbulb
Long tales of heroic deeds,epics,17,Adventure epics
Paperback ,book,2,Softcover book
Be present at ,attend,1,In attendance
"Glaswegians, Aberdonians etc ",scots,11,Scotsman/woman (general term for someone of Scottish origin)
Mime on tap in children's show ,pantomime,10,Pantomime puppet
"Lady Macbeth: ''Out, damned . . . .!'' ",spot,1,"Out, damned spot!"
Chinese dynasty -- Flash Gordon's foe ,ming,10,"Ming Dynasty-like Emperors (representing a powerful dynasty with extensive control over territories, mirroring Flash Gordon's foes)"
Tension ,stress,3,Stressful atmosphere
Computer program loading method ,bootstrap,2,Bootstrapping process
Raised strip ,ridge,5,Low ridge
Corpse ,body,3,Dead body
Audacious robbery,heist,2,Bold heist
Outlook or aspect,prospect,10,Prospect (as in outlook on the future)
Rapid alternation of notes ,trill,12,Trills and tremolos
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1,The Great Gatsby
Occuring twice a year ,biannual,15,Frequent biannual phenomenon
Vision ,eyesight,3,Eyesight improvement
Texas mission besieged and captured by Mexican forces in 1836 ,alamo,1,Alamo Defenders
Express gratitude to ,thank,1,Thank you very much
Front section of a plane,cockpit,8,Cockpit area
Prepare for publication ,edit,10,Editorial approved
Highest point (of orbit) ,apogee,11,Orbital apogee
Amaze ,astound,14,Astounding feat
What Jack Sprat's wife couldn't eat ,lean,20,"Non-greasy options (as per the rhyme ""Jack Sprat could eat no fat, and his wife could eat no lean"")"
Heads - fans - fruit,nuts,20,Fan palm trees bearing coconuts
Half-melted snow ,slush,1,Slushy mix
