CLUE,ANS,POS,FOUND IN
Garish ,loud,3,Loudly clashing colors
Not often come across ,scarce,10,Scarce sighting
Ruler ,king,18,"Straight, flat surface for marking"
Sure ,certain,7,Certainly
Fullness ,satiety,12,Satiety (the feeling after eating)
Loud harsh cry as of parrot or chicken ,squawk,1,Screeching squawk
Secret political clique ,cabal,10,Power-hungry cabal
An up-slope ,ascent,2,Ascent pathway
Sidewalk ,pavement,5,Public pavement
Prize ,trophy,15,Winner's trophy
Hoist; wading bird ,crane,7,"Cranes (specifically, the common crane)"
Small hard growth on skin,wart,1,"Papilloma - A benign small, wart-like tumor that can grow on the skin's surface."
Useful thing,asset,2,Valuable asset
Capital of Sweden ,stockholm,1,"However, it's important to clarify that Stockholm isn't officially recognized as the constitutional capital; instead, that title goes to the city of Gustavus Adolphus in 1974"
Later on ,after,4,Afterward
Place or set apart ,isolate,18,Isolated from the main body
Sufficiently ,adequately,20,Adequately prepared (sufficient preparation for a task or situation)
Stone worker ,mason,1,"Masons: Skilled artisans who work with stone, brick, or concrete."
