CLUE,ANS,POS
Forced off the tracks,derailed,1
Boundary trench ,ditch,2
Revolving platform ,turntable,6
Sleeveless apron-like dress,pinafore,5
US state ,iowa,15
Enunciation ,diction,3
Female deity,goddess,1
Type of macaque ,rhesus,1
Chasm ,abyss,4
Costed ,priced,2
Test of knowledge,quiz,1
Death notices (abbr),obits,1
Consequence caused by something else ,effect,5
One of Montezuma's people,aztec,1
Surrender as a penalty ,forfeit,4
Pile,mound,3
Cure ,remedy,1
Complacent ,smug,2
"... of the fittest, natural selection ",survival,1
Betrayer ,traitor,1
Clear savoury jelly ,aspic,2
Angry ,irate,1
Rough sleeper ,vagrant,3
Unpunctuality ,tardiness,3
Never-ending ,unceasing,5
Cover on a car wheel ,hubcap,1
