CLUE,ANS,POS
Comparable (to) ,analogous,3
One without mother or father ,orphan,1
A conductor wields it ,baton,1
Pamphlet giving information ,leaflet,8
Individual unit in a list ,item,2
Land jutting into sea ,point,5
Capital of Nebraska ,lincoln,1
Favouring separation from a church ,schismatic,4
Corkscrew shape ,spiral,2
Job favouritism shown to relatives ,nepotism,1
Uppermost point ,apex,1
In danger ,at risk,4
Implements ,tools,1
A fool being cool and remote ,aloof,1
Loafer ,idler,1
Hole for e.g. coin ,slot,1
Adoration ,worship,1
Reddish-brown,chestnut,2
