CLUE,ANS,POS
"Refuse, litter ",rubbish,5
Merchandise ,wares,4
Instrument for viewing at a distance ,telescope,2
Gentle - bland,mild,1
Fleshy part of the ear ,lobe,1
Stop doing something ,desist,7
Sampled ,tasted,1
Visionary ,seer,6
Son of a sovereign ,prince,1
Over the moon ,ecstatic,9
Ways out ,exits,1
Jaffa-bearing growth ,orange tree,1
Highly profitable ,lucrative,1
N. American native ,apache,12
"Laurel and Hardy, . . . . and Ollie ",stan,1
Not able to be seen ,invisible,1
Contended or debated ,argued,2
Type of fuel ,diesel,2
Epic poem ,iliad,2
Outlook or aspect ,prospect,1
Soak through,permeate,12
"Shun, exclude ",ostracise,3
