CLUE,ANS,POS,FOUND IN
Experience ,undergo,15,Undergone
Consume ,eat,4,Eat up
Feature supplementing standard model ,add-on,2,Add-on feature
Capsule containing injection dose ,ampoule,14,Narrow-bore ampoule
Occurring in repeated series of events ,cyclic,2,Cyclical
University qualification,degree,40,Bachelor's degree
Rejoice - observe - perform ,celebrate,1,Celebrate - note the moment - execute a dance
Brush gently - coup,stroke,1,Softly stroke
"Glass triangle, separates light into colours ",prism,13,Triangular prism
Native of Grecian capital ,athenian,2,Athenian (a resident or native of Athens)
Booth; prevaricate ,stall,2,Carnival stall
