CLUE,ANS,POS
"Sphere, globe ",orb,5
Incursion ,raid,7
Pay attention to ,heed,2
Branch of technology including aviation ,aerospace,2
Principles on which practices are based ,theories,5
Root vegetable ,carrot,1
"Adieu, so long ",farewell,1
Church robe ,vestment,9
Assisted ,helped,2
Gawp ,stare,1
Skin complaint ,eczema,2
"Cunning, deceitful ",crafty,2
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Make reference to ,cite,1
Former students,alumni,1
Booty ,loot,1
Perilous ,risky,4
Earth science ,geology,1
German motorway ,autobahn,1
Container for beer etc ,barrel,10
