CLUE,ANS,POS
Examination of vehicle's performance on highway ,road test,3
Blemish ,scar,1
Feeling loss ,mourning,6
Oceanic gull ,kittiwake,5
"Memento, keepsake ",souvenir,3
'The knee of an horse' (Johnson) ,pastern,4
"Smear, daub ",smudge,7
Interior ,internal,1
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
Pain reliever ,analgesic,1
"Warranty, pledge ",guarantee,1
African language ,zulu,2
Reptile with shell,tortoise,1
Burial ground ,cemetery,1
"Quick, sharp, bite ",nip,1
Spud ,potato,1
Medieval steward ,seneschal,3
Made better in quality ,improved,2
Forced out of office ,ousted,6
Gave account of ,reported,7
Nevertheless ,after all,20
Stench ,reek,11
