CLUE,ANS,POS
"Abode, home ",residence,3
Retail worker,shop assistant,6
Sense organ ,ear,1
Healing ointment ,balm,1
At the back of a ship,aft,1
Dissolute -- gratuitously cruel ,wanton,19
The home of sherry ,jerez,3
Small silky-haired spaniel ,maltese,9
Foolish ,asinine,2
Glance over ,scan,1
Inn ,tavern,6
Imbibes,drinks,1
Meal ,repast,7
Use too much of ,overdo,3
Set of clothes ,outfit,1
Testament or determination ,will,1
Female sheep ,ewe,1
Cinema attendant ,usher,1
Greek teller of animal tales with a moral ,aesop,2
Deuce ,two,1
Whisper,murmur,3
Thatcher's PM decade ,eighties,6
Subdue by greater strength or numbers ,overpower,3
Mount ,climb,4
"Declare confidently, promise ",assure,13
Captain after Moby-Dick ,ahab,1
Song of loyalty ,anthem,2
Noble gas used in illuminated signs ,neon,1
Hang down or be connected to something ,depend,2
