CLUE,ANS,POS
Egg-laying apian sort ,queen bee,6
Facet ,aspect,3
Egyptian canal ,suez,2
Small dome ,cupola,2
Leave out ,omit,2
Perform ,play,4
Fortified wine ,port,1
Zodiac sign ,taurus,2
Baltic state ,estonia,1
"Harmony, concurrence",accord,19
Source of illumination ,light,2
Long tales of heroic deeds,epics,1
Cos lettuce ,romaine,11
Be present at ,attend,1
Cream cake ,eclair,20
Loose rocks at the base of a cliff ,scree,8
"Lady Macbeth: ''Out, damned . . . .!'' ",spot,1
South West Africa,namibia,1
Tension ,stress,4
Sale of assets ,disposal,8
Bring up or stand up on hind legs ,rear,17
Raised strip ,ridge,11
