CLUE,ANS,POS
Composer or performer ,musician,7
Readily apparent ,evident,5
Throw away ,jettison,14
"Behemoths, titans ",giants,1
Strong wind ,gale,1
"Source, derivation ",origin,1
"Small beetle, crop pest ",weevil,2
Feeling of boredom ,ennui,2
Jealousy ,envy,1
Computer network ,internet,1
Devotion (to a task) ,dedication,2
Peak ,acme,9
Definite article ,the,2
Cars (anag) ,arcs,2
"Stately old dance, takes only a minute ",minuet,1
To a small degree ,slightly,1
"Shrewdness, good for business ",acumen,1
