CLUE,ANS,POS,FOUND IN
Book published once a year ,annual,1,Annual publication
Mirror or similar object ,reflector,16,Polished aluminum foil (used in some situations as an improvised reflector due to its shiny nature)
Current affairs ,news,1,Breaking news: Global stock markets reacting to recent economic policies
Soft leather shoes originally worn by Native Americans ,moccasins,1,"Moccasins: Traditional soft-soled footwear crafted from deerskin or similar materials, historically used by various Native American tribes"
Pointed tool for writing ,stylus,8,Stylus (digital stylus)
Selection of small dishes served in Greek or Turkish cuisine,meze,1,"Meze: A selection of small, savory snacks that typically include dips, vegetables, olives, nuts, and other finger foods often enjoyed as appetizers before a meal."
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1,"It follows the mysterious millionaire Jay Gatsby as he navigates love, wealth, social status, and the pursuit of his own personal dreams amidst an atmosphere of opulence and disillusionment in 1920s America."
Hillock ,knoll,20,Gently sloping knoll
Military land force ,army,2,Army corps
Barren ,sterile,10,Sterile environment
Swelling of a blood vessel,aneurysm,4,Arterial aneurysm
Long narrow range of hills ,ridge,2,Contiguous ridges
Light resilient plastic made of polystyrene ,styrofoam,2,Styrofoam: A brand name representing a type of foamed polystyrene known for its buoyancy and thermal insulation characteristics.
