CLUE,ANS,POS,FOUND IN
Animal or vegetable pouch,sac,2,Fruit sack
Dirge ,lament,4,Lamentation
(Of beer?) available ,on tap,9,On tap selection
"Differ, dissent",disagree,2,Opposing: expressing disagreement or variance in opinion.
Treat with disrespect ,insult,3,Insulting remarks
Light-in-pumpkin festival ,halloween,2,Pumpkin lantern - a traditional carving and lighting activity often associated with Halloween but could be part of a festival celebrating it
Irish police ,garda,1,Gardaí
Way of bearing one's body ,posture,1,Posture: The position in which someone holds or carries their body can significantly impact how they bear themselves.
Take too much food ,overeat,15,Food coma (after overeating)
Merited ,just,4,Justified award
Transport - series ,cycle,12,Bicycle ride
Vegetable resembling celery,fennel,9,Fennel bulb
Chrysler Building city,new york,1,New York City
"-- Monroe, US actress ",marilyn,5,Fifties femme fatale (representing Marilyn Monroe's era and persona)
Woman's garment,blouse,9,"Female garment (e.g., blouse, skirt)"
