CLUE,ANS,POS
At a great distance ,afar,1
"Intermission, during a play say ",interval,1
Of the immediate past ,recent,2
Alias ,pseudonym,2
Upper-body armour piece ,cuirass,2
Noisy quarrel ,fracas,10
Instruction for cooking ,recipe,1
Slow a vehicle ,brake,1
Deficient,lacking,2
Enquire,ask,2
Medicine for constipation ,laxative,1
Small dark-purple plum ,damson,4
"Detect, be aware of ",sense,4
Heinous deed ,atrocity,1
Loft ,attic,1
A bag for schoolbooks ,satchel,2
Bunches ,clusters,1
Catch in snare ,entrap,20
Too tolerant or generous ,indulgent,1
Exhibit ,showcase,21
Artificial fibre ,nylon,3
Satirical personal attack ,lampoon,16
