CLUE,ANS,POS
Picture dyed into the skin ,tattoo,2
Ravine ,canyon,1
Rutland town ,oakham,1
Parasites ,leeches,3
Cab ,taxi,5
Give to a good cause ,donate,1
Endeavours ,attempts,16
Conference participant ,attendee,2
Make certain ,ensure,8
Select ,pick,2
Water pitcher ,ewer,6
Noise caused by electrical interference ,static,2
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,6
Boxer who leads with the right hand ,southpaw,2
Country and porcelain ,china,1
Science of soil and crops ,agronomy,1
Unsightly ,ugly,2
Winter sport where stones are slid towards a target,curling,1
Cricket fielding position,mid-off,3
Kingdom,monarchy,1
"Roman Emperor, d. 117",trajan,1
The Garden of Eden ,paradise,1
Family relative ,nephew,4
Oneness,unity,1
