CLUE,ANS,POS,FOUND IN
Transparent optical devices ,lens,1,Clear lens
Daisylike flowers ,asters,13,"Asteraceae family flowers, which include asters and chrysanthemums"
Strong feeling ,emotion,9,Emotional
Twofold ,dual,1,Dual benefits
Disks as substitute for coins ,tokens,3,Money tokens
Legendary sailor of Arabian Nights ,sinbad,1,Sinbad the Sailor
Corner; fish ,angle,2,Angler's spot
Make merry ,revel,12,Reveling
Of society or its organisation ,social,1,Social structure
A countenance - mine? ,mien,9,My mien
