CLUE,ANS,POS,FOUND IN
Wheedle - coax,cajole,2,Cajole gently
Retail branches ,outlets,1,Store outlets
Fail; girl ,miss,3,Misstep
Obligation ,duty,15,Duty-bound
Delight; magical object ,charm,10,Charming amulet
Standard score for golfers ,par,9,Par-based scoring
Radio interference ,static,1,Static-filled signal
Abusive harangue ,diatribe,2,Incendiary diatribe
Something feeding an embryo ,yolk sac,4,Yolk sac (in birds): An early source of nourishment for embryonic development in bird species that lay eggs with a yolk.
Female classical dancer,ballerina,1,"Ballerina: The most common term for a female professional ballet dancer, known for her gracefulness and agility in performances."
Specialised language,jargon,1,"Technical jargon: specific terminology used within a particular field or industry, such as legalese in law or medical lingo in healthcare."
Skating venue ,rink,1,Ice rink
Happen again ,recur,2,Recurrence
First performance ,premiere,5,Premiere showing
