CLUE,ANS,POS,FOUND IN
Intoxicating liquour ,alcohol,1,Alcoholic drink
His cave is on Staffa,fingal,1,Fingal's Cave
Looking steadily ,gazing,1,Gazing intently
Button used on quiz shows?,buzzer,6,Buzzers (for contestants to press when they know the answer)
Cooking equipment ,ovens,5,Dutch ovens
Admit as a member ,induct,16,Induct as an honorary member
At a later time or behind ,after,6,Afterward
Fashion ,trend,1,Trendy
Reckoning ,account,1,Accounting
Dexterous ,adroit,3,Adroit fingers
Type of aircraft engine ,ramjet,7,Ramjet engine
Means of entry,access,4,Access point
