CLUE,ANS,POS
"Listening device, insect or electronic fault ",bug,1
"Keepsake, souvenir ",memento,1
Make better ,improve,1
Arm joint,elbow,1
Naked ,nude,10
Occasion for excessive eating or drinking,binge,3
Very famous person ,legend,4
Thick liquid for skin ,lotion,3
"Translate, decode",interpret,1
Monetary unit ,dollar,5
Fight verbally ,spar,7
Child's toy on a string ,yo-yo,2
Stand firm against ,resist,1
Shielded ,sheltered,15
Hole (for shoelace) ,eyelet,1
Ladies' hosiery,tights,3
Hotchpotch ,mishmash,1
List of times and places for events ,schedule,3
Fight ,battle,3
Made ready (to fire) ,primed,1
Strain ,tension,3
Christian Creed adopted in 325 a.d. ,nicene,1
Not sacred ,secular,1
Chain of rocks underwater ,reef,1
Coral island ,atoll,1
Improve equipment or promote ,upgrade,2
Pilgrim Fathers' ship ,mayflower,1
