CLUE,ANS,POS,FOUND IN
Soldier on guard ,sentry,15,Fortress sentry (less common but still fitting)
Farm implement ,plough,6,Ploughshare
Regions at the top and bottom of the world ,polar,11,Polar opposites (literally)
Access ,entry,1,Entryway
Excessively orderly and fussy ,anal,10,"Anal retentive (slang, should be used with caution due to its pejorative connotations)"
Decayed areas in teeth ,caries,2,Dental caries
Set up for use ,instal,6,Install
Relativity scientist ,einstein,1,Einsteinian physicist
Having less feeling - quantity ,number,11,Few in number
Publicity announcement ,advertisement,1,Advertisement launch
Place of RC pilgrimage in Portugal ,fatima,3,Fatima Shrine
Footprint ,step,8,Stepping pattern
Money; food ,bread,1,Bread - A term used colloquially to refer both to money (as in 'breadwinner') and to staple food made from flour and water.
Large tall chimneys ,stacks,1,Smokestacks
Relating to immediate surroundings ,ambient,16,Circumambient
Ooze slowly out ,seep,2,Seepage
Vote in again ,reelect,2,Reelection
Luxury railway carriage ,pullman,1,Pullman car
"Lifted the lid, say",opened,6,Opened up
Roman silver coin -- is unread (anag),denarius,1,"In this case, 'Denarius' is indeed a type of Roman silver coin and it fits within the anagram constraints.)"
Toy bear ,teddy,1,Teddy bear
