CLUE,ANS,POS,FOUND IN
Show,display,1,Display - To present or exhibit something for others to see.
Young geese ,goslings,2,Pipping - The sound made by goslings as they peck at food or their shells to hatch.
Air-filled bag ,balloon,2,Balloon - A lightweight inflatable object filled with gases such as helium or air
Opera by Verdi ,il trovatore,14,"Il Trovatore (The Troubadour) - An Italian three-act dramatic historical tragedy based on a play by Antonio García Gutiérrez and Manuel María Galiana y Ruiz de Nasár, composed by Giuseppe Verdi with an original libretto by Salvadore Cammarano."
Peak (of cap); be very full ,brim,3,"Brimmed - Describes something that has reached its full capacity or level, like the brim of a cap being very full."
Roman goddess ,venus,5,"Venus - Goddess of love, beauty, and fertility"
Ovine animal-keeper ,shepherd,1,"Shepherd - An individual who herds, tends to, and guards sheep."
Hold spellbound ,enthral,10,"Enthrall - To capture someone's complete attention through something magical or charming, making it difficult for them to look away."
French spa town,vichy,2,Vichy - A renowned city in central France famous for its therapeutic hot springs and thermal baths that have been popular since Roman times.
1979 US film about Vietnam,apocalypse now,1,Apocalypse Now (film)
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1,Richard Wagner
Metal joint,weld,5,Welding
"Verify, examine ",check,16,Check (examine)
