CLUE,ANS,POS
Public dispute,controversy,4
Cowboys' contest ,rodeo,1
Be worthy of,deserve,1
Lacking knowledge or awareness ,ignorant,3
Large wine bottle ,magnum,1
Gift ,donation,6
String of beads ,necklace,2
It's used in jam-making ,pectin,3
Agitated ,excited,2
SW county town ,exeter,2
Period ,era,4
Certificate ,diploma,1
"Rural, countrified ",rustic,6
Collected in one place ,assembled,1
Study of human and animal behaviour ,psychology,1
Very small ,microscopic,9
Not paid at the scheduled time ,overdue,1
Fastener; propeller ,screw,3
Large spoon ,ladle,2
Repository for objects of historical interest ,museum,1
Withdraw former statement or belief ,recant,2
Mexican monetary unit,peso,1
"Another name for Dionysus, Greek god of drink ",bacchus,1
