CLUE,ANS,POS
Unit of electrical energy ,kilowatt-hour,1
Russian dictator ,stalin,1
Fasteners with threaded shanks ,screws,1
Latin poet ,virgil,1
Male fertilising organ of flowering plants ,stamen,1
"With tender, nostalgic or sad feelings ",sentimental,4
Firmly fixed or free from uncertainty ,secure,5
Winter sport ,skiing,1
Simple arithmetic ,addition,2
Game in which the answer is acted out ,charade,1
Fungus used in baking ,yeast,1
Asian country ,india,4
Edible bulb ,onion,2
Baldness,alopecia,1
Eastern ,oriental,2
"Natural, inborn ",innate,1
Dwell ,reside,1
Glass or plastic vessel ,bottle,1
Plant from a corm,crocus,2
NW US state ,montana,4
Small pointed projectile ,dart,1
"Unite, merge ",combine,1
Respectful and considerate ,polite,1
"Praised, lauded ",extolled,9
