CLUE,ANS,POS
Disclose or uncover ,reveal,1
Accuse with a crime (US) ,indict,1
Scintillate ,sparkle,2
Peak ,summit,2
Nothing ,zero,1
New Zealander ,maori,7
Publicise ,advertise,1
Embankment that should prevent flooding ,levee,1
Over to the other side,across,1
Normal; innate,natural,1
"Calm, pacify, appease ",placate,24
Flat-bottomed barge ,lighter,1
"Obstinate, tenacious ",stubborn,5
Astonishing ,amazing,4
Circumvent ,evade,7
Barbaric,cruel,7
"Obligations, responsibilities ",duties,1
Plunge headlong ,plummet,3
Most secure ,safest,1
Kayak-like boat,canoe,1
Calf flesh ,veal,2
Organ of hearing ,ear,1
Mimicked ,aped,8
Strong wind ,gale,1
Narrow valley with a stream ,glen,2
Foe ,enemy,1
IX,nine,2
