CLUE,ANS,POS
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,1
Aperture or opportunity ,opening,1
Wooden hammer ,mallet,1
The defendant ,accused,1
Put up with ,tolerate,1
Slightly drunk ,tipsy,1
Distance from equator measured in degrees ,latitude,1
Fluid collected by bees ,nectar,2
Improvement in quality ,enhancement,1
Economical -- rubbishy ,cheap,8
South American river ,amazon,1
Oily ,greasy,1
A facial twitch ,tic,1
Old ,ancient,7
Appetizers in an Italian meal ,antipasto,1
