CLUE,ANS,POS
Feudal subject ,serf,3
Unhappy ,sad,6
Opportunity or luck ,chance,15
Absorbent cloth ,towel,1
"Spanish dish of rice, meat and seafood",paella,3
Good at speaking (a foreign language?),fluent,1
It broke the camel's back ,last straw,11
Footpath ,lane,3
Time without end ,infinity,2
Italian city with leaning tower ,pisa,1
Take a case to a higher court for review ,appeal,1
Angle in astronomy ,azimuth,1
Stab with a needle ,prick,2
Despotism ,tyranny,1
Of late ,recently,1
"Friendly, generous, considerate ",kind,5
