CLUE,ANS,POS
Norwegian city ,oslo,1
"Not liable to, perhaps disease ",immune,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,4
Driver's violent anger ,road rage,1
Slender ,thin,7
Birthplace of Jesus,bethlehem,1
A synthetic fabric ,nylon,1
Turkish dynasty or long cushioned seat ,ottoman,1
"Length of time, or a full stop ",period,7
Measuring stick ,ruler,1
All of one's assets -- 5-door car ,estate,8
"Pillager, plunderer ",raider,4
Handsome young man of Greek mythology ,apollo,3
Attack by many parasites ,infestation,1
Men who are mighty in battle ,warriors,3
Apprehension ,dread,14
Light shoe,flip-flop,1
Abnormal body sac containing fluid ,cyst,1
