CLUE,ANS,POS,FOUND IN
Male bird ,cock,3,Peacock (referring specifically to a peafowl's male)
Became motionless ,froze,3,Frozen in place
Fermented honey drink ,mead,1,"Mead: A fermented beverage made from honey, water, and yeast, often flavored with fruits or spices."
The present time ,today,6,Today's moment
Type of window in roof,dormer,2,Dormer window
Universal remedy ,panacea,1,Panacea: A universal cure or solution for all problems or diseases.
Shape of a spring ,spiral,3,Spiral shape
Two squared ,four,20,Four by four grid pattern or arrangement
Large boiling pot,cauldron,1,Giant cauldron
Sale of goods ,retail,6,Wholesale and retail distribution
Margin,edge,3,Edges or limits
Heraldic beast ,unicorn,3,Unicorn - A horse-like beast with a single horn on its forehead known for purity and grace
Aqualung ,scuba,5,Scuba gear component (a generic term for the full system)
