CLUE,ANS,POS,FOUND IN
Informal energy or drive ,vim,11,Vim and vigor
Send on; football player ,forward,8,Pushing forward momentum
Celebrity,star,1,A-list star
"Cabbage, sprouts etc ",greens,5,Leafy greens
Capital of Turkey ,ankara,1,"Located in the central part of the country, Ankara serves as an important administrative, political, and cultural center"
Sudden seizure of power ,coup,8,Flash coup (metaphorical use)
"Disdain, disrespect ",contempt,1,Contemptuous attitude
Imaginary horses ,unicorns,20,Unreal unicorns (since traditional unicorns are often depicted as female)
Blow air through (grain) to remove chaff ,winnow,1,Winnowing grains
Track performer ,athlete,3,Renowned athlete
Dress for bed?,nightgown,4,Nightgown or sleeping garment
