CLUE,ANS,POS
Appear amused ,smile,3
Pig ,hog,1
"Whisk, blend ",stir,3
"Italian painter known for his scenes of Venice, d. 1768",canaletto,2
Transparent ,clear,1
Surprise police visit ,raid,1
Utter a piercing cry,scream,1
Japanese dish ,sushi,1
"Notions, thoughts ",ideas,1
Resilient; lively ,bouncy,1
James Bond likes his martini this way ,shaken,2
Hand tool; proverb ,saw,2
Refined and graceful ,elegant,1
Operated a vehicle ,drove,2
Rim ,edge,1
Insurance payment,premium,1
"Mist, light fog ",haze,3
Supply base ,depot,1
Wager ,bet,1
Tropical water-lily ,lotus,1
Voice box ,larynx,1
Reddish purple,magenta,1
"Eg, the Tate ",gallery,3
Intended ,meant,5
Rower ,oarsman,2
