CLUE,ANS,POS,FOUND IN
Lose strength,weaken,1,Weakened muscles
Monstrous creature ,behemoth,8,Monstrous behemoth
Favouritism ,bias,2,Biased inclination
Immature form of an insect ,nymph,3,Nymph (in some species)
Procedure ,method,2,Methodical process
Flash in the sky ,lightning,8,Lightning streak in the heavens
Orchestral hardware ,instruments,1,"String instruments: violins, cellos, guitars, double basses"
Tidy ,neat,2,Neatly arranged
Profound ,deep,1,Deeply meaningful
Entrap ,snare,2,Ensnared
Done in an obvious way ,overt,8,Overtly expressed
Perfect for the purpose ,ideal,1,"Ideal candidate: Suited well for a specific role or task due to their skills, experience, and qualifications."
Comfy seat ,armchair,2,Snug armchair
