CLUE,ANS,POS
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Roman fortification between the Forth and Clyde ,antonine wall,2
Filled pasta squares ,ravioli,2
Nonmilitary person ,civilian,1
US state ,kansas,16
Hot displeasure ,anger,1
(Walk with) a stiff pompous gait ,strut,1
False excuse ,pretext,1
Goes beyond ,exceeds,8
Indian tea state ,assam,1
Without a particular aim or purpose - say a choice ,random,10
"Fake, phoney ",bogus,4
Obscured ,veiled,5
Decorates ,adorns,2
Saint and King of Norway ,olaf,2
Person with refined tastes in food and drink ,epicure,6
