CLUE,ANS,POS
Combination ,union,4
Talon ,claw,1
Incapable of motion ,immobile,2
Degree document ,diploma,1
A thieving bird ,magpie,1
Young horse ,colt,1
"Deadlock, stalemate",impasse,1
Leading performer,star,1
Genuflect,kneel,1
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,1
Outshine ,excel,9
Flock,herd,2
Night-flying insect ,moth,2
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,3
Imaginary place of great wealth and opportunity ,el dorado,5
Cosmos ,universe,1
Cordial,warm,3
Encourages,urges,4
"Detached, kept apart ",isolated,2
Claw ,talon,1
Figure of a person made of ice crystals ,snowman,1
"Tall building of offices, flats ",tower block,3
Carnivorous large cat,tiger,2
