CLUE,ANS,POS
Hopelessness ,despair,1
Going in the same direction but always the same distance apart ,parallel,3
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,4
Sharp bend ,dogleg,8
Outline drawing ,sketch,1
Pennant ,banner,2
Small fly ,midge,3
Gulliver's first name ,lemuel,1
Medical care ,treatment,1
Not easily satisfied ,exacting,7
It used to be Constantinople ,istanbul,1
White heron ,egret,1
Winner ,champion,1
Transparent part of envelope,window,1
VI ,six,1
Disappear gradually ,fade out,18
Art of crafting objects from paper,origami,1
Looks for; is in store for ,awaits,3
Greatly surprised,amazed,2
Storage space for fodder,silo,2
Albumen,egg white,1
Lose all cohesion ,disintegrate,1
Radical - daring,avant-garde,9
Thin paper or plastic tubes ,straws,1
Odours ,smells,3
Underground room ,cellar,1
Incisive ,penetrating,3
Garden of fruit trees,orchard,1
