CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Had the same opinion ,agreed,1
Hard Italian cheese,parmesan,1
Divides in two ,halves,3
Band worn around the neck ,choker,3
Vast multitude ,legion,6
Tiredness,fatigue,1
Exotic flower ,orchid,1
Stated firmly ,asserted,1
Bovine animals ,cattle,1
Hostelry for travellers ,inn,1
Set of clothes or group of people ,outfit,2
Immediately appealing or noticeable,eye-catching,1
Wanderer ,rover,4
Requirements ,needs,2
It's distilled from molasses ,rum,1
Mid-day ,noon,1
"Quietly, without fuss ",calmly,19
Valid ,sound,1
Exciting sensations ,thrills,1
Lustre ,sheen,9
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,1
US state ,indiana,14
Systematic plan of action ,scheme,3
Cropped up ,arose,16
Curly-haired breed of dog ,poodle,1
Gravelly courage ,grit,17
Thin pointer ,needle,6
Male domestic feline ,tomcat,1
Wine merchant ,vintner,1
