CLUE,ANS,POS
Soldier on guard ,sentry,1
Appropriate ,apt,7
Christian sacrament requiring pouring of water ,baptism,1
River at Maidstone ,medway,1
Definite,certain,8
Decayed areas in teeth ,caries,3
Receptacle for household rubbish,dustbin,6
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
"Concept, belief ",notion,2
One not eating or using animal products ,vegan,2
Look up to ,admire,1
"Element 22, makes strong non-corroding alloys ",titanium,9
Small city in Cambridgeshire ,ely,1
Removed from register ,struck off,1
In preference to ,above,6
"Circular band of flowers and leaves, often seen on graves ",wreath,1
Member of travelling people,nomad,1
Relativity scientist ,einstein,1
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,4
