CLUE,ANS,POS
Front,facade,3
Character of sound ,timbre,2
Red gem ,ruby,1
Fourth part of sphere or circle ,quadrant,7
Of the highest quality ,excellent,4
Very beautiful or sensitive ,exquisite,2
Feeling guilt over something ,regretful,14
Money which must be accepted as payment ,legal tender,7
Perfect model ,ideal,1
Scaly toothless mammal - nip along (anag),pangolin,7
Bare ,naked,1
Random,haphazard,6
Crowd,horde,7
University buildings and grounds,campus,1
Leave out or fail to do ,omit,2
Enthusiastic applause,ovation,2
Thin mixture of flour and liquid ,batter,1
Goodbye ,adieu,2
Outside ,exterior,1
Vast multitude ,horde,4
Extraordinary - conspicuous - sole ,singular,8
Aged ,elderly,2
By way of - in Latin ,via,2
Official pardon ,amnesty,1
Respectable ,decent,16
Not sensible or intelligent ,stupid,2
Deep opening in the earth's surface ,chasm,2
Storklike bird ,ibis,12
"Linchpin, principle support ",mainstay,6
Enthusiast; follower ,devotee,2
Nazi symbol (somewhat resembling this crossword grid!),swastika,1
Living room seat ,sofa,1
Restore to good condition ,repair,4
