CLUE,ANS,POS,FOUND IN
Claw ,talon,1,"Talon - A strong, sharp claw on an eagle or hawk's foot used for catching prey."
Spicy pepper sauce ,tabasco,1,Tabasco Sauce
One of two armed conflicts in southern Africa ,boer war,18,"Second Boer War (part of the wider history of South Africa, which includes various conflicts within its borders)"
Very thin paper ,tissue,1,Tissue Paper
Interchange of commodities without hinder ,free trade,17,Free trade (an economic policy that restricts government intervention on international trade)
Underground chapel ,crypt,9,Cryptical Church
Automation ,robot,1,Robotics
District of the Gironde ,m,5,Saint-Émilion
Contract of insurance ,policy,1,Policyholder
"Soviet statesman (with a liking for cocktails?), d. 1986 ",molotov,9,"Vyacheslav Molotov - Foreign Minister known for his long tenure; had an international presence which might imply exposure to different cultures, including potentially cocktails."
American university ,harvard,1,Harvard University
Part of London (or Alberta) ,edmonton,17,Wards (Alberta): Electoral divisions within cities or towns used primarily for electing municipal councils like those found in Calgary or Edmonton.
